surface,winner_rank,loser_rank
Hard,290,
Hard,87,75
Hard,48,102
Hard,94,128
Hard,135,1041
Hard,63,122
Hard,52,54
Hard,156,147
Hard,114,74
Hard,47,129
Hard,62,274
Hard,76,77
Hard,19,290
Hard,87,48
Hard,94,35
Hard,135,63
Hard,52,156
Hard,114,27
Hard,47,62
Hard,29,76
Hard,19,87
Hard,94,135
Hard,52,114
Hard,47,29
Hard,19,94
Hard,47,52
Hard,19,47
Hard,1,8
Hard,3,6
Hard,2,7
Hard,5,4
Hard,8,6
Hard,3,1
Hard,5,2
Hard,4,7
Hard,3,8
Hard,1,6
Hard,5,7
Hard,4,2
Hard,3,4
Hard,1,5
Hard,1,3
Hard,278,131
Hard,48,218
Hard,107,24
Hard,47,159
Hard,74,53
Hard,26,78
Hard,41,65
Hard,116,135
Hard,95,115
Hard,44,226
Hard,51,76
Hard,248,93
Hard,8,278
Hard,48,107
Hard,19,47
Hard,74,26
Hard,41,116
Hard,18,95
Hard,44,51
Hard,17,248
Hard,8,48
Hard,74,19
Hard,41,18
Hard,17,44
Hard,8,74
Hard,17,41
Hard,8,17
Hard,1,116
Hard,88,61
Hard,92,212
Hard,33,103
Hard,21,118
Hard,79,259
Hard,42,52
Hard,16,40
Hard,14,123
Hard,36,80
Hard,44,146
Hard,19,117
Hard,41,25
Hard,87,187
Hard,56,183
Hard,8,144
Hard,4,100
Hard,194,43
Hard,72,73
Hard,142,29
Hard,64,23
Hard,60,35
Hard,37,96
Hard,107,18
Hard,10,65
Hard,71,68
Hard,58,132
Hard,20,83
Hard,32,201
Hard,38,192
Hard,86,115
Hard,5,69
Hard,7,101
Hard,108,77
Hard,54,39
Hard,26,151
Hard,24,93
Hard,66,95
Hard,82,97
Hard,147,13
Hard,15,59
Hard,85,84
Hard,120,102
Hard,28,70
Hard,30,94
Hard,106,57
Hard,112,164
Hard,3,49
Hard,6,317
Hard,81,127
Hard,55,274
Hard,34,89
Hard,22,156
Hard,78,67
Hard,99,98
Hard,11,90
Hard,119,17
Hard,75,51
Hard,53,62
Hard,27,173
Hard,31,91
Hard,46,50
Hard,48,63
Hard,2,47
Hard,1,88
Hard,33,92
Hard,21,79
Hard,42,16
Hard,14,36
Hard,44,19
Hard,41,87
Hard,8,56
Hard,4,194
Hard,72,142
Hard,60,64
Hard,37,107
Hard,10,71
Hard,20,58
Hard,38,32
Hard,5,86
Hard,7,108
Hard,54,26
Hard,66,24
Hard,82,147
Hard,15,85
Hard,28,120
Hard,106,30
Hard,3,112
Hard,6,81
Hard,55,34
Hard,78,22
Hard,11,99
Hard,75,119
Hard,53,27
Hard,46,31
Hard,2,48
Hard,1,33
Hard,42,21
Hard,14,44
Hard,8,41
Hard,4,72
Hard,37,60
Hard,10,20
Hard,5,38
Hard,7,54
Hard,66,82
Hard,15,28
Hard,3,106
Hard,6,55
Hard,11,78
Hard,53,75
Hard,46,2
Hard,1,42
Hard,8,14
Hard,4,37
Hard,5,10
Hard,7,66
Hard,3,15
Hard,6,11
Hard,53,46
Hard,1,8
Hard,4,5
Hard,7,3
Hard,6,53
Hard,1,4
Hard,6,7
Hard,1,6
Hard,170,30
Hard,43,66
Hard,48,31
Hard,37,70
Hard,46,35
Hard,21,130
Hard,24,73
Hard,180,87
Hard,215,39
Hard,26,45
Hard,120,167
Hard,33,44
Hard,170,112
Hard,43,48
Hard,37,18
Hard,46,21
Hard,24,180
Hard,215,22
Hard,26,120
Hard,33,16
Hard,43,170
Hard,46,37
Hard,24,215
Hard,33,26
Hard,46,43
Hard,24,33
Hard,46,24
Hard,63,178
Hard,81,70
Hard,53,99
Hard,61,78
Hard,71,154
Hard,62,48
Hard,66,32
Hard,75,72
Hard,57,366
Hard,27,92
Hard,52,68
Hard,117,508
Hard,63,5
Hard,53,81
Hard,21,61
Hard,62,71
Hard,75,66
Hard,23,57
Hard,27,52
Hard,9,117
Hard,53,63
Hard,21,62
Hard,23,75
Hard,9,27
Hard,53,21
Hard,9,23
Hard,9,53
Hard,1,91
Hard,52,45
Hard,53,49
Hard,25,437
Hard,23,92
Hard,54,61
Hard,78,46
Hard,15,62
Hard,10,99
Hard,42,506
Hard,581,106
Hard,19,101
Hard,32,47
Hard,40,104
Hard,74,144
Hard,8,33
Hard,41,4
Hard,84,285
Hard,55,39
Hard,26,121
Hard,18,105
Hard,77,116
Hard,60,72
Hard,120,16
Hard,9,94
Hard,139,65
Hard,56,97
Hard,17,131
Hard,27,1410
Hard,36,216
Hard,102,119
Hard,7,86
Hard,5,58
Hard,69,95
Hard,107,44
Hard,28,50
Hard,22,257
Hard,88,133
Hard,57,67
Hard,68,11
Hard,14,198
Hard,117,59
Hard,70,73
Hard,20,76
Hard,30,135
Hard,128,80
Hard,35,155
Hard,3,37
Hard,6,113
Hard,132,75
Hard,64,38
Hard,31,429
Hard,24,98
Hard,355,100
Hard,79,85
Hard,12,71
Hard,13,81
Hard,93,122
Hard,48,83
Hard,21,63
Hard,29,82
Hard,87,146
Hard,66,51
Hard,2,34
Hard,1,52
Hard,25,53
Hard,23,54
Hard,15,78
Hard,10,42
Hard,19,581
Hard,32,40
Hard,8,74
Hard,41,84
Hard,26,55
Hard,18,77
Hard,60,120
Hard,9,139
Hard,56,17
Hard,27,36
Hard,7,102
Hard,5,69
Hard,107,28
Hard,22,88
Hard,68,57
Hard,14,117
Hard,20,70
Hard,30,128
Hard,3,35
Hard,6,132
Hard,31,64
Hard,24,355
Hard,12,79
Hard,13,93
Hard,48,21
Hard,29,87
Hard,2,66
Hard,1,25
Hard,23,15
Hard,19,10
Hard,32,8
Hard,41,26
Hard,18,60
Hard,9,56
Hard,27,7
Hard,5,107
Hard,68,22
Hard,14,20
Hard,3,30
Hard,6,31
Hard,12,24
Hard,13,48
Hard,2,29
Hard,1,23
Hard,19,32
Hard,18,41
Hard,9,27
Hard,5,68
Hard,14,3
Hard,12,6
Hard,2,13
Hard,1,19
Hard,9,18
Hard,5,14
Hard,2,12
Hard,1,9
Hard,2,5
Hard,1,2
Grass,1,33
Grass,92,118
Grass,151,79
Grass,26,112
Grass,21,71
Grass,72,486
Grass,82,47
Grass,14,96
Grass,9,174
Grass,90,57
Grass,148,93
Grass,17,91
Grass,105,23
Grass,74,53
Grass,60,81
Grass,5,55
Grass,4,46
Grass,48,51
Grass,43,39
Grass,30,85
Grass,120,19
Grass,54,58
Grass,182,138
Grass,15,128
Grass,11,73
Grass,52,94
Grass,163,160
Grass,20,183
Grass,29,64
Grass,35,294
Grass,861,86
Grass,8,63
Grass,111,113
Grass,45,89
Grass,56,213
Grass,28,77
Grass,24,123
Grass,75,203
Grass,102,61
Grass,10,42
Grass,12,44
Grass,65,62
Grass,70,101
Grass,25,133
Grass,27,177
Grass,40,49
Grass,78,130
Grass,3,59
Grass,6,38
Grass,66,122
Grass,41,83
Grass,37,32
Grass,18,67
Grass,34,139
Grass,107,149
Grass,13,145
Grass,16,80
Grass,153,137
Grass,68,76
Grass,22,95
Grass,69,31
Grass,87,84
Grass,36,170
Grass,2,88
Grass,1,92
Grass,26,151
Grass,21,72
Grass,14,82
Grass,9,90
Grass,17,148
Grass,105,74
Grass,60,5
Grass,4,48
Grass,43,30
Grass,54,120
Grass,15,182
Grass,11,52
Grass,20,163
Grass,29,35
Grass,8,861
Grass,111,45
Grass,56,28
Grass,24,75
Grass,102,10
Grass,12,65
Grass,25,70
Grass,27,40
Grass,3,78
Grass,6,66
Grass,37,41
Grass,18,34
Grass,13,107
Grass,153,16
Grass,22,68
Grass,69,87
Grass,2,36
Grass,1,26
Grass,14,21
Grass,9,17
Grass,105,60
Grass,4,43
Grass,15,54
Grass,20,11
Grass,29,8
Grass,56,111
Grass,24,102
Grass,25,12
Grass,3,27
Grass,6,37
Grass,13,18
Grass,22,153
Grass,2,69
Grass,1,14
Grass,9,105
Grass,4,15
Grass,20,29
Grass,56,24
Grass,3,25
Grass,13,6
Grass,2,22
Grass,1,9
Grass,20,4
Grass,3,56
Grass,2,13
Grass,1,20
Grass,2,3
Grass,1,2
Clay,142,65
Clay,77,48
Clay,31,100
Clay,61,223
Clay,110,56
Clay,38,63
Clay,33,184
Clay,75,174
Clay,66,68
Clay,32,45
Clay,117,62
Clay,82,94
Clay,149,142
Clay,77,31
Clay,30,61
Clay,110,38
Clay,33,75
Clay,26,66
Clay,32,117
Clay,82,17
Clay,149,77
Clay,110,30
Clay,33,26
Clay,32,82
Clay,149,110
Clay,32,33
Clay,32,149
Clay,1,87
Clay,55,86
Clay,84,160
Clay,26,102
Clay,21,209
Clay,111,127
Clay,65,79
Clay,17,73
Clay,37,11
Clay,61,49
Clay,46,38
Clay,19,135
Clay,110,32
Clay,120,85
Clay,154,69
Clay,7,296
Clay,3,137
Clay,44,53
Clay,121,558
Clay,30,77
Clay,18,99
Clay,64,52
Clay,45,145
Clay,16,39
Clay,10,80
Clay,187,83
Clay,50,225
Clay,22,41
Clay,33,98
Clay,60,76
Clay,66,78
Clay,8,94
Clay,5,125
Clay,40,100
Clay,48,95
Clay,34,168
Clay,20,527
Clay,43,175
Clay,35,82
Clay,74,12
Clay,15,214
Clay,91,58
Clay,42,63
Clay,28,92
Clay,27,106
Clay,71,152
Clay,129,119
Clay,4,146
Clay,9,81
Clay,67,114
Clay,54,93
Clay,56,24
Clay,29,166
Clay,116,107
Clay,36,287
Clay,13,90
Clay,14,123
Clay,62,51
Clay,31,75
Clay,23,72
Clay,59,25
Clay,88,68
Clay,57,124
Clay,2,109
Clay,1,55
Clay,84,26
Clay,21,111
Clay,17,65
Clay,37,61
Clay,46,19
Clay,120,110
Clay,7,154
Clay,3,44
Clay,30,121
Clay,18,64
Clay,45,16
Clay,10,187
Clay,22,50
Clay,60,33
Clay,8,66
Clay,5,40
Clay,48,34
Clay,43,20
Clay,74,35
Clay,15,91
Clay,42,28
Clay,71,27
Clay,4,129
Clay,9,67
Clay,56,54
Clay,116,29
Clay,13,36
Clay,14,62
Clay,23,31
Clay,88,59
Clay,2,57
Clay,1,84
Clay,21,17
Clay,37,46
Clay,7,120
Clay,3,30
Clay,45,18
Clay,10,22
Clay,8,60
Clay,5,48
Clay,74,43
Clay,15,42
Clay,4,71
Clay,9,56
Clay,13,116
Clay,14,23
Clay,2,88
Clay,1,21
Clay,7,37
Clay,3,45
Clay,8,10
Clay,5,74
Clay,15,4
Clay,9,13
Clay,2,14
Clay,1,7
Clay,3,8
Clay,15,5
Clay,9,2
Clay,1,3
Clay,9,15
Clay,9,1
Clay,146,90
Clay,66,71
Clay,59,54
Clay,74,64
Clay,128,150
Clay,85,46
Clay,29,211
Clay,60,94
Clay,194,280
Clay,89,67
Clay,68,125
Clay,186,70
Clay,4,146
Clay,59,66
Clay,74,22
Clay,85,128
Clay,60,29
Clay,24,194
Clay,89,68
Clay,18,186
Clay,4,59
Clay,74,85
Clay,60,24
Clay,89,18
Clay,4,74
Clay,60,89
Clay,4,60
Hard,44,182
Hard,18,91
Hard,17,88
Hard,11,36
Hard,43,58
Hard,20,42
Hard,47,27
Hard,16,119
Hard,13,41
Hard,14,93
Hard,38,241
Hard,33,614
Hard,21,29
Hard,23,28
Hard,9,34
Hard,12,227
Hard,40,37
Hard,24,35
Hard,32,60
Hard,26,45
Hard,10,467
Hard,15,30
Hard,66,48
Hard,70,52
Hard,1,44
Hard,17,18
Hard,11,43
Hard,20,8
Hard,2,47
Hard,13,16
Hard,14,38
Hard,5,33
Hard,7,21
Hard,9,23
Hard,12,40
Hard,4,24
Hard,6,32
Hard,10,26
Hard,15,66
Hard,70,3
Hard,1,17
Hard,20,11
Hard,2,13
Hard,5,14
Hard,7,9
Hard,4,12
Hard,10,6
Hard,15,70
Hard,1,20
Hard,2,5
Hard,7,4
Hard,15,10
Hard,1,2
Hard,15,7
Hard,1,15
Grass,2,31
Grass,86,50
Grass,487,106
Grass,53,24
Grass,6,49
Grass,41,56
Grass,81,93
Grass,27,62
Grass,20,92
Grass,45,849
Grass,59,46
Grass,16,39
Grass,51,23
Grass,147,94
Grass,114,54
Grass,5,29
Grass,2,86
Grass,487,53
Grass,6,41
Grass,27,81
Grass,45,20
Grass,16,59
Grass,51,147
Grass,5,114
Grass,2,487
Grass,27,6
Grass,45,16
Grass,5,51
Grass,2,27
Grass,45,5
Grass,2,45
Hard,15,195
Hard,61,70
Hard,132,87
Hard,41,463
Hard,29,97
Hard,143,98
Hard,370,90
Hard,42,57
Hard,101,39
Hard,56,86
Hard,80,406
Hard,24,73
Hard,43,200
Hard,46,72
Hard,154,133
Hard,78,19
Hard,61,15
Hard,41,132
Hard,29,143
Hard,42,370
Hard,56,101
Hard,24,80
Hard,46,43
Hard,154,78
Hard,41,61
Hard,29,42
Hard,56,24
Hard,46,154
Hard,29,41
Hard,56,46
Hard,29,56
Hard,53,108
Hard,83,81
Hard,21,138
Hard,60,102
Hard,48,45
Hard,20,47
Hard,17,139
Hard,85,65
Hard,35,199
Hard,59,31
Hard,69,119
Hard,121,104
Hard,53,6
Hard,21,83
Hard,16,60
Hard,48,20
Hard,17,85
Hard,35,13
Hard,59,69
Hard,7,121
Hard,21,53
Hard,16,48
Hard,17,35
Hard,59,7
Hard,21,16
Hard,17,59
Hard,17,21
Hard,1,63
Hard,107,350
Hard,104,136
Hard,13,108
Hard,8,34
Hard,52,112
Hard,53,30
Hard,65,14
Hard,62,21
Hard,84,72
Hard,50,210
Hard,3,35
Hard,17,47
Hard,27,36
Hard,31,26
Hard,2,55
Hard,1,107
Hard,104,13
Hard,8,52
Hard,53,65
Hard,84,62
Hard,3,50
Hard,27,17
Hard,2,31
Hard,1,104
Hard,8,53
Hard,84,3
Hard,2,27
Hard,1,8
Hard,2,84
Hard,2,1
Hard,1,68
Hard,57,
Hard,171,47
Hard,27,30
Hard,10,141
Hard,33,66
Hard,98,63
Hard,58,24
Hard,26,41
Hard,52,40
Hard,99,61
Hard,7,48
Hard,45,28
Hard,117,74
Hard,89,289
Hard,127,3
Hard,1,57
Hard,27,171
Hard,10,33
Hard,98,58
Hard,26,52
Hard,7,99
Hard,45,117
Hard,89,127
Hard,27,1
Hard,10,98
Hard,7,26
Hard,45,89
Hard,10,27
Hard,7,45
Hard,10,7
Grass,106,93
Grass,83,77
Grass,42,64
Grass,97,112
Grass,339,67
Grass,32,62
Grass,52,122
Grass,53,78
Grass,196,91
Grass,44,81
Grass,119,71
Grass,109,158
Grass,27,106
Grass,83,42
Grass,97,21
Grass,32,339
Grass,53,52
Grass,196,34
Grass,119,44
Grass,15,109
Grass,83,27
Grass,97,32
Grass,53,196
Grass,15,119
Grass,97,83
Grass,15,53
Grass,97,15
Clay,417,90
Clay,85,451
Clay,42,59
Clay,119,175
Clay,61,209
Clay,37,56
Clay,32,44
Clay,100,54
Clay,51,363
Clay,36,71
Clay,70,326
Clay,132,190
Clay,17,417
Clay,42,85
Clay,26,119
Clay,61,37
Clay,32,100
Clay,51,24
Clay,36,70
Clay,22,132
Clay,17,42
Clay,26,61
Clay,51,32
Clay,22,36
Clay,26,17
Clay,51,22
Clay,26,51
Hard,53,50
Hard,84,107
Hard,61,179
Hard,57,443
Hard,72,90
Hard,118,39
Hard,38,221
Hard,63,89
Hard,207,150
Hard,95,45
Hard,70,59
Hard,97,119
Hard,14,53
Hard,84,61
Hard,57,24
Hard,118,72
Hard,63,38
Hard,34,207
Hard,70,95
Hard,27,97
Hard,14,84
Hard,118,57
Hard,34,63
Hard,27,70
Hard,14,118
Hard,27,34
Hard,14,27
Hard,83,617
Hard,73,145
Hard,26,94
Hard,46,51
Hard,76,87
Hard,37,224
Hard,32,60
Hard,44,68
Hard,36,243
Hard,29,74
Hard,55,656
Hard,81,42
Hard,5,83
Hard,26,73
Hard,46,18
Hard,37,76
Hard,32,44
Hard,15,36
Hard,29,55
Hard,12,81
Hard,5,26
Hard,46,37
Hard,32,15
Hard,12,29
Hard,5,46
Hard,32,12
Hard,5,32
Clay,85,63
Clay,56,137
Clay,222,72
Clay,75,140
Clay,53,43
Clay,36,108
Clay,54,77
Clay,60,81
Clay,78,829
Clay,95,153
Clay,192,154
Clay,124,80
Clay,84,106
Clay,66,67
Clay,329,37
Clay,123,99
Clay,5,85
Clay,31,56
Clay,23,222
Clay,16,75
Clay,53,9
Clay,28,36
Clay,20,54
Clay,60,14
Clay,78,18
Clay,25,95
Clay,192,41
Clay,8,124
Clay,12,84
Clay,66,24
Clay,30,329
Clay,4,123
Clay,5,31
Clay,16,23
Clay,28,53
Clay,20,60
Clay,25,78
Clay,8,192
Clay,66,12
Clay,30,4
Clay,5,16
Clay,28,20
Clay,8,25
Clay,66,30
Clay,5,28
Clay,66,8
Clay,5,66
Hard,42,41
Hard,43,19
Hard,14,88
Hard,21,11
Hard,39,18
Hard,38,85
Hard,24,60
Hard,153,65
Hard,52,16
Hard,34,12
Hard,26,46
Hard,33,45
Hard,44,28
Hard,79,31
Hard,13,37
Hard,17,57
Hard,47,78
Hard,1034,20
Hard,27,87
Hard,25,32
Hard,23,10
Hard,15,35
Hard,30,106
Hard,22,36
Hard,1,42
Hard,14,43
Hard,21,39
Hard,5,38
Hard,66,24
Hard,52,153
Hard,26,34
Hard,6,33
Hard,9,44
Hard,13,79
Hard,17,47
Hard,2,1034
Hard,8,27
Hard,23,25
Hard,15,30
Hard,3,22
Hard,1,14
Hard,5,21
Hard,66,52
Hard,6,26
Hard,13,9
Hard,2,17
Hard,23,8
Hard,3,15
Hard,1,5
Hard,66,6
Hard,2,13
Hard,3,23
Hard,1,66
Hard,3,2
Hard,3,1
Hard,33,31
Hard,35,30
Hard,17,69
Hard,63,16
Hard,87,18
Hard,79,81
Hard,41,38
Hard,45,82
Hard,12,64
Hard,49,68
Hard,34,75
Hard,23,47
Hard,60,526
Hard,107,19
Hard,11,25
Hard,14,43
Hard,32,37
Hard,48,251
Hard,26,40
Hard,20,443
Hard,24,36
Hard,15,27
Hard,46,225
Hard,22,21
Hard,1,33
Hard,35,17
Hard,87,63
Hard,79,6
Hard,41,5
Hard,12,45
Hard,49,34
Hard,23,10
Hard,9,60
Hard,107,11
Hard,14,32
Hard,4,48
Hard,26,8
Hard,24,20
Hard,46,15
Hard,3,22
Hard,1,35
Hard,87,79
Hard,12,41
Hard,49,23
Hard,9,107
Hard,4,14
Hard,24,26
Hard,3,46
Hard,1,87
Hard,49,12
Hard,4,9
Hard,3,24
Hard,1,49
Hard,3,4
Hard,3,1
Hard,53,63
Hard,86,76
Hard,75,523
Hard,51,233
Hard,46,85
Hard,98,169
Hard,55,117
Hard,100,104
Hard,96,136
Hard,73,80
Hard,102,206
Hard,77,125
Hard,283,133
Hard,62,31
Hard,124,79
Hard,95,129
Hard,53,3
Hard,86,30
Hard,49,75
Hard,18,51
Hard,13,46
Hard,37,98
Hard,55,26
Hard,16,100
Hard,96,14
Hard,73,23
Hard,32,102
Hard,8,77
Hard,19,283
Hard,62,20
Hard,35,124
Hard,5,95
Hard,86,53
Hard,18,49
Hard,37,13
Hard,55,16
Hard,96,73
Hard,8,32
Hard,62,19
Hard,5,35
Hard,18,86
Hard,55,37
Hard,8,96
Hard,5,62
Hard,18,55
Hard,5,8
Hard,5,18
Clay,174,100
Clay,68,62
Clay,19,54
Clay,13,30
Clay,34,27
Clay,40,22
Clay,38,42
Clay,20,212
Clay,14,37
Clay,28,10
Clay,80,32
Clay,21,199
Clay,36,75
Clay,49,57
Clay,12,33
Clay,17,51
Clay,25,277
Clay,87,29
Clay,282,66
Clay,31,50
Clay,11,46
Clay,16,567
Clay,23,48
Clay,24,94
Clay,1,174
Clay,68,19
Clay,34,13
Clay,6,40
Clay,3,38
Clay,20,14
Clay,28,80
Clay,8,21
Clay,9,36
Clay,49,12
Clay,17,25
Clay,7,87
Clay,5,282
Clay,31,11
Clay,16,23
Clay,2,24
Clay,1,68
Clay,6,34
Clay,20,3
Clay,8,28
Clay,9,49
Clay,7,17
Clay,5,31
Clay,2,16
Clay,1,6
Clay,8,20
Clay,9,7
Clay,2,5
Clay,1,8
Clay,2,9
Clay,1,2
Clay,10,41
Clay,45,58
Clay,51,112
Clay,31,66
Clay,26,34
Clay,261,113
Clay,71,56
Clay,683,28
Clay,32,44
Clay,55,136
Clay,67,69
Clay,23,33
Clay,38,80
Clay,85,124
Clay,42,40
Clay,21,98
Clay,10,45
Clay,31,51
Clay,26,261
Clay,71,683
Clay,32,55
Clay,67,23
Clay,85,38
Clay,42,21
Clay,10,31
Clay,26,71
Clay,32,67
Clay,85,42
Clay,10,26
Clay,32,85
Clay,10,32
Clay,67,87
Clay,26,31
Clay,52,17
Clay,14,76
Clay,21,124
Clay,,58
Clay,108,44
Clay,37,29
Clay,19,51
Clay,13,348
Clay,90,150
Clay,55,49
Clay,50,57
Clay,25,53
Clay,16,45
Clay,20,38
Clay,63,30
Clay,56,133
Clay,42,46
Clay,28,47
Clay,11,40
Clay,18,101
Clay,71,54
Clay,35,64
Clay,1,67
Clay,52,26
Clay,14,21
Clay,10,
Clay,5,108
Clay,19,37
Clay,13,90
Clay,7,55
Clay,8,50
Clay,16,25
Clay,20,63
Clay,6,56
Clay,9,42
Clay,11,28
Clay,18,71
Clay,2,35
Clay,1,52
Clay,10,14
Clay,5,19
Clay,7,13
Clay,8,16
Clay,6,20
Clay,11,9
Clay,18,2
Clay,1,10
Clay,5,7
Clay,8,6
Clay,18,11
Clay,1,5
Clay,8,18
Clay,1,8
Hard,4,109
Hard,59,22
Hard,34,28
Hard,19,46
Hard,7,99
Hard,35,90
Hard,21,135
Hard,16,137
Hard,11,96
Hard,37,20
Hard,27,64
Hard,8,248
Hard,47,13
Hard,69,51
Hard,50,29
Hard,6,88
Hard,4,59
Hard,19,34
Hard,7,35
Hard,21,16
Hard,37,11
Hard,8,27
Hard,69,47
Hard,6,50
Hard,19,4
Hard,7,21
Hard,8,37
Hard,6,69
Hard,7,19
Hard,8,6
Hard,8,7
Hard,61,45
Hard,68,39
Hard,86,256
Hard,79,71
Hard,48,78
Hard,124,73
Hard,60,56
Hard,96,52
Hard,62,54
Hard,83,40
Hard,38,1067
Hard,94,69
Hard,145,74
Hard,70,125
Hard,106,46
Hard,110,
Hard,49,85
Hard,41,166
Hard,92,102
Hard,37,131
Hard,88,87
Hard,161,57
Hard,47,55
Hard,134,103
Hard,104,164
Hard,42,66
Hard,44,53
Hard,50,43
Hard,65,141
Hard,58,59
Hard,146,64
Hard,63,51
Hard,1,61
Hard,68,28
Hard,20,86
Hard,17,79
Hard,48,10
Hard,124,26
Hard,35,60
Hard,8,96
Hard,4,62
Hard,29,83
Hard,38,22
Hard,15,94
Hard,12,145
Hard,23,70
Hard,31,106
Hard,5,110
Hard,6,49
Hard,41,32
Hard,19,92
Hard,11,37
Hard,14,88
Hard,161,25
Hard,47,34
Hard,3,134
Hard,104,7
Hard,30,42
Hard,44,24
Hard,9,50
Hard,16,65
Hard,58,36
Hard,33,146
Hard,2,63
Hard,1,68
Hard,20,17
Hard,124,48
Hard,35,8
Hard,4,29
Hard,38,15
Hard,12,23
Hard,5,31
Hard,6,41
Hard,19,11
Hard,14,161
Hard,3,47
Hard,30,104
Hard,9,44
Hard,58,16
Hard,2,33
Hard,1,20
Hard,35,124
Hard,4,38
Hard,12,5
Hard,6,19
Hard,3,14
Hard,9,30
Hard,2,58
Hard,1,35
Hard,4,12
Hard,6,3
Hard,2,9
Hard,1,4
Hard,2,6
Hard,1,2
Hard,41,87
Hard,84,82
Hard,81,107
Hard,65,78
Hard,57,43
Hard,133,164
Hard,129,69
Hard,77,48
Hard,64,89
Hard,47,58
Hard,59,56
Hard,49,140
Hard,60,616
Hard,389,54
Hard,79,119
Hard,80,66
Hard,68,108
Hard,67,53
Hard,45,94
Hard,52,61
Hard,42,55
Hard,71,76
Hard,98,144
Hard,44,62
Hard,121,50
Hard,146,63
Hard,96,73
Hard,75,126
Hard,46,134
Hard,72,40
Hard,97,92
Hard,74,51
Hard,1,41
Hard,84,36
Hard,81,21
Hard,65,18
Hard,14,57
Hard,133,22
Hard,30,129
Hard,7,77
Hard,5,64
Hard,39,47
Hard,20,59
Hard,49,15
Hard,11,60
Hard,24,389
Hard,38,79
Hard,6,80
Hard,8,68
Hard,32,67
Hard,45,23
Hard,52,12
Hard,17,42
Hard,27,71
Hard,31,98
Hard,4,44
Hard,9,121
Hard,29,146
Hard,19,96
Hard,13,75
Hard,46,16
Hard,25,72
Hard,34,97
Hard,3,74
Hard,1,84
Hard,65,81
Hard,14,133
Hard,7,30
Hard,5,39
Hard,20,49
Hard,24,11
Hard,6,38
Hard,32,8
Hard,52,45
Hard,17,27
Hard,4,31
Hard,9,29
Hard,19,13
Hard,46,25
Hard,34,3
Hard,1,65
Hard,7,14
Hard,5,20
Hard,24,6
Hard,52,32
Hard,4,17
Hard,9,19
Hard,46,34
Hard,1,7
Hard,24,5
Hard,4,52
Hard,9,46
Hard,1,24
Hard,4,9
Hard,1,4
Hard,165,71
Hard,156,58
Hard,25,91
Hard,86,72
Hard,180,407
Hard,41,39
Hard,67,40
Hard,131,145
Hard,49,89
Hard,42,101
Hard,93,78
Hard,70,55
Hard,5,165
Hard,156,25
Hard,18,86
Hard,41,180
Hard,67,131
Hard,49,23
Hard,42,93
Hard,15,70
Hard,5,156
Hard,41,18
Hard,67,49
Hard,15,42
Hard,5,41
Hard,15,67
Hard,5,15
Hard,105,101
Hard,125,87
Hard,66,58
Hard,115,117
Hard,89,183
Hard,61,65
Hard,49,214
Hard,98,175
Hard,96,187
Hard,44,94
Hard,149,170
Hard,127,110
Hard,20,105
Hard,125,66
Hard,28,115
Hard,61,89
Hard,49,98
Hard,23,96
Hard,44,149
Hard,19,127
Hard,20,125
Hard,28,61
Hard,49,23
Hard,44,19
Hard,28,20
Hard,44,49
Hard,28,44
Clay,313,88
Clay,95,89
Clay,53,67
Clay,61,738
Clay,99,94
Clay,241,62
Clay,58,75
Clay,64,114
Clay,87,116
Clay,65,54
Clay,76,213
Clay,101,91
Clay,313,24
Clay,95,53
Clay,49,61
Clay,99,241
Clay,58,64
Clay,87,50
Clay,76,65
Clay,41,101
Clay,95,313
Clay,49,99
Clay,87,58
Clay,41,76
Clay,95,49
Clay,41,87
Clay,41,95
Hard,40,50
Hard,23,20
Hard,24,137
Hard,149,21
Hard,18,22
Hard,27,25
Hard,19,42
Hard,66,26
Hard,37,39
Hard,29,69
Hard,49,88
Hard,28,35
Hard,32,84
Hard,36,44
Hard,87,70
Hard,46,47
Hard,1,40
Hard,15,23
Hard,10,24
Hard,5,149
Hard,4,18
Hard,27,17
Hard,12,19
Hard,6,66
Hard,8,37
Hard,29,11
Hard,13,49
Hard,2,28
Hard,7,32
Hard,9,36
Hard,16,87
Hard,3,46
Hard,1,15
Hard,5,10
Hard,4,27
Hard,6,12
Hard,8,29
Hard,13,2
Hard,9,7
Hard,3,16
Hard,1,5
Hard,4,6
Hard,8,13
Hard,3,9
Hard,1,4
Hard,3,8
Hard,1,3
Hard,107,86
Hard,88,59
Hard,33,74
Hard,291,60
Hard,67,64
Hard,39,198
Hard,35,89
Hard,46,114
Hard,103,50
Hard,43,79
Hard,45,55
Hard,168,141
Hard,4,107
Hard,33,88
Hard,17,291
Hard,67,39
Hard,35,46
Hard,31,103
Hard,45,43
Hard,10,168
Hard,33,4
Hard,17,67
Hard,35,31
Hard,10,45
Hard,17,33
Hard,10,35
Hard,17,10
Hard,153,220
Hard,73,123
Hard,125,21
Hard,31,72
Hard,34,110
Hard,23,71
Hard,177,16
Hard,85,84
Hard,69,201
Hard,149,25
Hard,53,35
Hard,37,77
Hard,2,153
Hard,125,73
Hard,11,31
Hard,34,23
Hard,85,177
Hard,8,69
Hard,53,149
Hard,5,37
Hard,2,125
Hard,11,34
Hard,8,85
Hard,5,53
Hard,2,11
Hard,8,5
Hard,2,8
Hard,338,69
